tweet_text,tweet_date,tweet_id,tweet_fav_count,retweet_count,sentiment_compound
By insuring #KinderMorgan projects @AIGinsurance  @MunichRe and @LloydsofLondon are violating Indigenous rights. See here for a full list of 25 Kinder Morgan insurers - https://t.co/GsXGJbShK5 #StopKM #UnfriendCoal,2018-05-30 23:52:30,1001974666712502272,0,0,-0.0772
“We know now how history will remember Justin Trudeau: not as a dreamy progressive  but as one more pathetic employee of the richest  most reckless industry in the planet’s history.” https://t.co/P1t1sfYXat,2018-05-30 23:51:47,1001974482289004544,0,0,-0.7077
From @robynallan in @NatObserver: Kinder Morgan bailout to cost north of $15 billion https://t.co/BLiATuY2Ml #tmx #cdnpoli #bcpoli #abpoli #oilsands,2018-05-30 23:50:51,1001974249622593536,2,2,0.4215
Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/mKE7YMEWkj,2018-05-30 23:50:23,1001974133977239552,0,0,0.0
https://t.co/VT9tL5Wior,2018-05-30 23:49:53,1001974006008950784,0,1,0.0
"Kinder Morgan will be Trudeau’s Waterloo

The Texas oil company’s problem is now our problem  and it’s all thanks to Justin Trudeau

https://t.co/Yo7NHYM2ms
#cdnpoli #bcpoli #StopKinderMorganBailout #YVR #Vancouver @JustinTrudeau @cathmckenna https://t.co/AmIkC5F9K7",2018-05-30 23:49:28,1001973902824869888,1,0,0.1779
Kinder Morgan Starts Over https://t.co/jb9ad34Ve4 https://t.co/YfnyKsY3Rw,2018-05-30 23:48:56,1001973766900142080,0,0,0.4939
Canada to Buy Controversial Tar Sands Pipeline https://t.co/wwxRtBV8UQ https://t.co/U3fZpfeZmL,2018-05-30 23:48:44,1001973717617037319,0,0,-0.2023
Kinder Morgan Deal Numbers Just Don’t Add Up  via @TheTyee https://t.co/SxYEq4DplY,2018-05-30 23:48:29,1001973654308212741,1,0,0.4939
Kinder Morgan Deal Numbers Just Don’t Add Up  via @TheTyee https://t.co/SxYEq4DplY,2018-05-30 23:48:29,1001973654308212741,1,0,0.4939
@CharlieAngusNDP Forget about it. @Bill_Morneau can only get $4.5 billion by stealing it from our grandchildren or  more likely  our pensions. When Kinder Morgan bought that 57 year old pipeline 11 years ago they only paid $0.55 billion. For that kind of money  we can solar panel build factories.,2018-05-30 23:47:53,1001973503048978442,2,1,-0.34
Canada set to purchase Kinder Morgan pipeline for $4.5 billion https://t.co/ZSi7YkHRe8 https://t.co/myzofV0G39,2018-05-30 23:47:11,1001973327139917824,0,0,0.4939
We are Coast Protectors. With our voice  in the courts  or the streets  on the water  or the land. Whatever it takes  we will stop Kinder Morgan.   https://t.co/yNVWdtEOgy,2018-05-30 23:47:07,1001973311486783488,0,0,0.25
Kinder Morgan  formerly Enron [Liquids Pipeline Company]  bought Trans Mountain in 2007 for $550 million   Canada just bought those same assets for $4.5 billion. #TransMountainPipeline,2018-05-30 23:47:06,1001973307695083523,0,1,0.5994
"So much for Canada’s climate goals. 

Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/egPq0KXqoC",2018-05-30 23:46:54,1001973255236980736,0,0,0.0
Say hello to Justin Trudeau  the world's newest oil executive https://t.co/fxwiE1TH7U #stopKM @billmckibben,2018-05-30 23:45:04,1001972792814919680,1,2,0.0
By insuring #KinderMorgan projects @AIGinsurance  @MunichRe and @LloydsofLondon are violating Indigenous rights. See here for a full list of 25 Kinder Morgan insurers - https://t.co/Q3peQI0vkd #StopKM #UnfriendCoal #climateaction #waterislife,2018-05-30 23:45:00,1001972776947933186,14,11,-0.0772
Crudeau dodging what it will cost taxpayers Kinder Morgan. A PM who won’t answer a key  🔑 question for taxpayers. Who is deceptive to Canadians and fiscally causing undue hardship to the tax payer. 4.5 Billion Dollars. This Bozo in my humble responsible for deficit incapable 🐖,2018-05-30 23:44:56,1001972761366007808,0,0,-0.3612
J’ai écrit à @JustinTrudeau pour lui demander de ne pas utiliser l’argent de mes impôts pour financer le pipeline de Kinder Morgan. Écrivez-lui vous aussi &gt;&gt; https://t.co/nn9s7UHOja #StopKM,2018-05-30 23:43:32,1001972408503369729,0,0,0.4939
Kinder Morgan Deal Numbers Just Don’t Add Up | The Tyee https://t.co/twYCrShEfo,2018-05-30 23:43:30,1001972398592352257,0,0,0.4939
"""In case anyone wondered  this is how the world ends: with the cutest  progressivest  boybandiest leader in the world going fully in the tank for the oil industry."" https://t.co/Nyhw0Xg5q9 @JustinTrudeau #StopKM #pipelines #justintrudeau #Canada #economics #FossilFuels #GHG #CO2",2018-05-30 23:43:11,1001972320506994693,1,0,0.5859
Canadian government to buy Kinder Morgan’s Trans Mountain pipeline https://t.co/KiK7xk8YAH https://t.co/apRLnJENU6,2018-05-30 23:42:44,1001972207810154497,0,0,0.4939
Ce projet  pour Kinder Morgan  est devenu toxique et risqué. https://t.co/xetifQ7RvY Aujourd’hui  le gouvernement Trudeau ramasse les pots cassés et on ne sait pas trop comment il pourra recoller les morceaux et rentabiliser cet investissement. https://t.co/ujKuamhOSa,2018-05-30 23:42:09,1001972059042394113,0,0,0.4939
#DirectlyAffected screening tonight in Kamloops on Kinder Morgan pipeline — Zack and Devyn there to talk about the Trans Mountain buyout! https://t.co/RrvdKkZWa7,2018-05-30 23:41:52,1001971988905299968,1,1,0.5411
“Kinder Morgan  formerly Enron [Liquids Pipeline Company]  bought Trans Mountain in 2007 for $550 million. The people of Canada have just committed... https://t.co/Q4cDUEUBy2,2018-05-30 23:40:47,1001971716049063941,0,0,0.0
"""Kinder Morgan effectively wiped its hands of a potentially lucrative pipeline project because the politics of this not-that-united country (Liberal Canada) was putting its shareholders at risk. Other companies will surely take note.""
Globe and Mail editorial  May 30 https://t.co/vYwMu19VWc",2018-05-30 23:40:35,1001971665201397760,0,2,0.7845
Saganash's UN #Indigenous rights bill passes House amid Kinder Morgan fury: iPolitics https://t.co/sdZ8fwlDDb #environment,2018-05-30 23:40:09,1001971555822432257,1,1,-0.128
"@ElizabethMay :  ""There is nothing logical about the #KinderMorgan pipeline - especially not the decision to gut environmental laws for it"" @guardian https://t.co/03DGhV43OI",2018-05-30 23:40:06,1001971542287405057,0,0,0.0
Disappointing... via @guardianeco @billmckibben: Say hello to Justin Trudeau  the world's newest oil executive https://t.co/kwdBeTiNd3,2018-05-30 23:40:03,1001971529855488000,2,1,0.0
Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/zPlJjarVv2,2018-05-30 23:39:49,1001971474662592512,0,0,0.0
What now? Get a job working on the leaking Kinder Morgan line   working for a federal agency being paid by Phoenix  survive on about 30% of pay!,2018-05-30 23:39:24,1001971368441929729,4,2,0.4753
https://t.co/al7zdBrQgV still available for a towed blockade of the Kinder Morgan terminal...kismet! https://t.co/Hf6ZLLwH9S,2018-05-30 23:38:56,1001971251538202624,0,0,0.5411
"""You know who hasn’t failed?” Melina Labaocan-Massimo  an Indigenous activist from Alberta asked the crowd. “Us. We beat Kinder Morgan into... https://t.co/qnnuzlukYR",2018-05-30 23:38:42,1001971193644306432,1,0,0.4939
"""You know who hasn’t failed?” Melina Labaocan-Massimo  an Indigenous activist from Alberta asked the crowd. “Us. We beat Kinder Morgan into... https://t.co/qnnuzlukYR",2018-05-30 23:38:42,1001971193644306432,1,0,0.4939
The only way Trudeau could make Kinder Morgan worse is if he decides to pay the oil workers via the Phoenix. #trudeau,2018-05-30 23:38:04,1001971033170219010,1,0,-0.0772
"Canada: U.N. Indigenous rights bill passes House amid Kinder Morgan fury
https://t.co/Q0i0hqBIaL",2018-05-30 23:38:02,1001971022550233088,0,0,-0.128
No Kinder Morgan Bailout!  Victoria March on May 31st @ 5:30pm: https://t.co/QHuBuSt61M,2018-05-30 23:37:43,1001970942405378048,1,1,0.2244
https://t.co/sxbOLaRXah,2018-05-30 23:37:08,1001970797383217154,0,0,0.0
Trudeau says he planned pipeline takeover after Kinder Morgan told government it was 'risky' investment | NatObserver .@Terrilltf @UBCIC @OntarioTreeFrog @canadianglen @JeffGuy03826557 @Daniel_Amir1 @We3forDemocracy @Alex_Verbeek @tveitdal @AssaadRazzouk  https://t.co/6EQ1ylGfZS,2018-05-30 23:35:33,1001970399838658561,0,9,0.4939
Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/nEeSu23ay6,2018-05-30 23:34:55,1001970240635523073,0,1,0.0
@mihaychuk @jandrewpotter Answer  in a nutshell  for their own political reasons they initially refused to stand up for the agreement by the previous federal &amp; BC cabinets along with First Nation's groups along the existing pipeline's path  Alberta cabinet &amp; Kinder Morgan to expand it.,2018-05-30 23:34:50,1001970217382277120,0,0,0.7579
"""#Kinder Morgan . . . took advantage of a bitumen republic that foolishly proclaimed an  unneeded pipeline a matter of “national interest” without so much as a  risk analysis or simple cost benefit report."" https://t.co/yKzeYqINpG #cdnpoli #StopKM #TMX #polcan",2018-05-30 23:34:09,1001970044845293569,6,4,-0.0164
@SheilaGunnReid Ok so let’s see. Kinder-Morgan bought the Trans Mountain in 2007 for 377 million. The Royal Bank last year valued it at 2.5 billion and yet the Liberals bought it for 4.5 billion. Those Texas Oil Barons must have been saying “Houston we have a sucker”,2018-05-30 23:34:06,1001970035445895169,4,0,0.6249
Trudeau says he planned pipeline takeover after ##KinderMorgan told govt it was 'risky' investment | Nat Observer .@gnomeoffender @basicallybill @VanBizWiz  @VanStreetDog @frackfreenb @CDZ_999 @emgfind @surveyorX @theslimdude @mbakunin88 @jpfaubert  https://t.co/6EQ1yloEBi,2018-05-30 23:33:49,1001969961080832000,0,5,0.0
"Indigenous and environmental groups in Vancouver have vowed to continue the fight agains the Trans Mountain pipeline. 

Read more: https://t.co/LYURPcNcD6 #bcpoli #cdnpoli #abpoli https://t.co/S9lAkkfLty",2018-05-30 23:33:35,1001969902234820608,16,12,-0.3818
Kinder Morgan Bailout To Cost North of $15 billion https://t.co/AaL6C76u0v,2018-05-30 23:31:56,1001969489951502336,0,0,0.4215
Without insurance  no investor will take over the Kinder Morgan Pipeline. Find out who has insured #KinderMorgan in the past: https://t.co/8RfcGx9CLy #StopKM #cdnpoli #bcpoli,2018-05-30 23:31:33,1001969392069070848,0,1,0.6234
Elizabeth May Calls Liberals' Kinder Morgan Deal 'Completely Insane' https://t.co/wVBONPShEO  She's right.  Horgan is blamed as obstructionist.  Perhaps the NEB and the pipeline are bad processes!  Bitumen is often referred to as 'oil'.  Oceans Protection Plan not detailed,2018-05-30 23:30:28,1001969120756322309,0,0,-0.7707
@tleehumphrey I'd be interested to see a list of the shareholders of Kinder Morgan and how many have ties to Justin and his friends. #curious,2018-05-30 23:30:23,1001969097763106816,0,0,0.8402
We need to invest all of our time in divesting from fossil fuels. Trudeau made a huge step in the wrong direction.  https://t.co/fHf6LQYcqk,2018-05-30 23:30:17,1001969072236584961,4,0,-0.2023
New post (Kinder Morgan Canada share target cut as growth hopes fall in wake of Trans Mountain deal) has been published on Canada News Live - https://t.co/CxPPz5sZXM https://t.co/p9i5BzFjTS,2018-05-30 23:30:06,1001969027017773056,0,0,0.6705
"ICYMI: Kinder Morgan has a poor stock performance  troubled financing  avoids taxes and repeatedly violates financial and environmental laws. #bcpoli #abpoli #cdnpoli
https://t.co/0TiFvLU3qo",2018-05-30 23:30:00,1001969002846019584,44,60,-0.7845
Elizabeth May Calls Liberals' Kinder Morgan Deal 'Completely Insane' https://t.co/Y2TD8HDBlS,2018-05-30 23:29:15,1001968813208895488,0,0,0.0534
Saganash’s UNDRIP bill passes House amid Kinder Morgan fury | National Newswatch Now  Trudeau - forked tongue? https://t.co/ti3TKw51Zw,2018-05-30 23:28:39,1001968662822182914,0,0,-0.128
“We know now how history will remember Justin Trudeau: not as a dreamy progressive  but as one more pathetic employee of the richest  most reckless industry in the planet’s history.” / #StopKM #cdnpoli / https://t.co/NAlAV0f6aq,2018-05-30 23:27:55,1001968479958962179,2,0,-0.7077
“We know now how history will remember Justin Trudeau: not as a dreamy progressive  but as one more pathetic employee of the richest  most reckless industry in the planet’s history.” / #StopKM #cdnpoli / https://t.co/NAlAV0f6aq,2018-05-30 23:27:55,1001968479958962179,2,0,-0.7077
Message à Justin Trudeau: Plutôt que de dépenser nos impôts(4.5g$) pour acheter Kinder Morgan  modifiez les lois afin de contrer l'évasion fiscale et vous pourrez récupérer des dizaines de milliards $ et ce sans aucun impact sur l'environnement!🌏,2018-05-30 23:27:30,1001968373494960128,0,0,0.5411
@SenatorCantwell @USCG are you talking about Kinder Morgan? as much as i want to  how much power does the US have to stop it?,2018-05-30 23:26:50,1001968204372238342,0,0,0.3939
I was arrested for protesting Canada's pipeline – and the battle is far from over | Elizabeth May https://t.co/7N8cpHpnct,2018-05-30 23:26:50,1001968204342792193,2,1,-0.8176
“Kinder Morgan has wanted out of this project for some time  and over the last few months  the company has seemed closer every day to walking away from the project outright.  For me  it feels... https://t.co/2gzIpGpihj,2018-05-30 23:25:58,1001967985609838593,0,0,0.0
Trans Mountain pipeline: Did the Crown act 'honourably' toward First Nations? | CBC News https://t.co/KdkhdfSRzv,2018-05-30 23:25:51,1001967957914746880,0,1,0.0
Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/dOGsRouifX #CDNpoli #abpoli #bcpoli #skpoli #onpoli @justintrudeau #climatechange #nokm #kindermorgan,2018-05-30 23:24:03,1001967504141504513,1,0,0.0
Elizabeth May Calls Liberals' Kinder Morgan Deal 'Completely Insane' https://t.co/dCLPp4mcvh,2018-05-30 23:23:45,1001967427482259456,0,0,0.0534
'Immense Moral Cowardice': Trudeau Trashed for Government Purchase of Climate-Killing Kinder Morgan Pipeline - https://t.co/D4UXEZnyE0 via @commondreams,2018-05-30 23:23:28,1001967356795674625,0,0,0.4939
"It's amazing to me that the UCP is saying Kinder Morgan walked away from Trans Mountain. Just because ""opposition"" is in your title  doesn't mean you have to blindly oppose everything just because",2018-05-30 23:23:19,1001967320665870338,5,1,0.7906
Say hello to Justin Trudeau  the world's newest oil executive | Bill McKibben https://t.co/kcBYPm6wGP,2018-05-30 23:22:25,1001967094618050560,0,0,0.0
Hey  he's good looking  young and 'liberal'  so it's all cool to fuck the planet  right? https://t.co/0Sgj8wYZHq,2018-05-30 23:21:54,1001966962640084994,1,0,0.2415
"With NO ONE interested in buying the pipeline :
Kinder Morgan is laughing all the way to the bank 
No one  NO ONE is expressing interest in that pipeline with the final bill to make it operational estimated at $12 B 
Canadian taxpayers liable for that full amount  and likely more",2018-05-30 23:21:38,1001966897104113669,3,3,0.6167
@no_pipelines @CalgaryChamber @Bill_Morneau @RachelNotley Kinder Morgan is in the best interest of Canada and if you oppose it you should be locked up for treason,2018-05-30 23:20:24,1001966586893422592,0,0,0.8176
What did the Liberals get for $4.5 Billion? An old pipeline between Washington and BC  some storage and one-boat wharf. 'Kinder Morgan bailout to cost north of $15 billion' https://t.co/SxbJzxrfw5 via @NatObserver,2018-05-30 23:20:10,1001966526143123457,1,0,0.4215
CNW | First Nations to Federal Government: The Kinder Morgan Trans Mountain Expansion Won't Get Built No Matter Who Owns It https://t.co/XtFLkXjY6E,2018-05-30 23:19:24,1001966336011096071,29,23,0.6355
"@globeandmail @globepolitics Hmm? $4.5 BILLION OF TAXPAYERS $$$$$ FOR KINDER MORGAN(FOREIGN OWNED!!) THAT HAS ASSETS OF ONLY $600 MILLION???HUH!!!! NOT TO MENTION ANOTHER $7.5 BILLION(WHICH WILL BALLOON!!)  OF CANADIAN TAXPAYERS $$ TO BUILD A PIPELINE THAT ONLY ""CASH FOR ACCESS!""""SHADY DEALS!!""""NATIONAL",2018-05-30 23:19:16,1001966301496201216,0,0,0.8589
